id,地址
16688,中正東路
16623,淡金路
17923,景福街
17545,中原路
17545,長榮路
17545,和平路
17545,中山二路
17545,中山一路
17545,集賢路
16686,中正路
16686,雙鳳路
16659,成泰路
16799,中山路
16770,崁頂三路
16770,新民街
16659,沙崙路
16773,淡金路
17292,文化三路
16602,中央路
16602,金城路
16224,大義路
16224,學成路
16224,佳園路
16224,學勤路
10753,碇坪路
10753,豐彭產業道路
16224,中央路
16224,金城路
16224,忠義路
16224,中央路
16224,學勤路
10753,豐彭產業道路
10753,碇坪路
16995,大同路
16999,大同路
16760,學府路
10161,文化路
10161,三民路
16590,北宜路
16490,中原路
16490,榮華路
17838,新市二路
17668,復興路
17668,建國路
17838,濱海路
16601,金城路
16601,明德路
16611,中和路
17292,文化二路
16770,新民街
17293,瑞光路
17292,中山路
15224,新春路
17545,集賢路
17310,崁頂三路
16224,學勤路
16224,佳園路
16224,學成路
16603,民生路
16603,文化二路
16603,仁愛路
16603,文化路
16603,仁愛路
16603,中山路
16603,佳林路
16603,中山路
16603,文化三路
16731,忠孝東路
16731,松山路
17545,中山路
17838,新民街
17838,新春街
17838,濱海路
17545,中山路
17311,明德路
16603,中山路
16603,文化路
16515,民安西路
16515,富國路
10164,文化路
16530,中山路
16578,中山北路
16763,淡金路
16855,工商路
16768,北新路
16772,中正路
16659,中正路
16835,建福路
16798,龍米路
17310,商工路
17310,淡金路
17310,淡金路忠愛街
17310,淡金路
16603,文化三路
16603,忠孝路
16603,文化北路
16604,三民路
16529,淡金路
16659,中正路
16726,中央路
16726,學勤路
16490,五工路
16990,大同路
16726,民權路
17679,思源路
17835,思源路
16560,學勤路
17545,集賢路
17545,五華街家樂福路
17545,五華街
17545,三信路
17545,集賢路
16758,木柵路
16758,北深路
16577,北新路
17719,中華路
16609,民生路
16609,中正路
16609,建福路
16609,後港一路
16609,民安路
16590,北宜路
17293,佳林路
17293,文化三路
17294,文化三路
17294,南勢街
16760,中正東路
16689,木新路
16689,新光路
17300,安康路
16719,木柵路
16755,深澳坑路
16581,敦化北路
16660,成泰路
16660,中正路
16576,重新路
16576,中正路
16577,中山北路
16577,北新路
16609,民安西路
16590,北新路
16590,北宜路
16609,民安西路
16586,中正路
16515,中山路
16515,保安街
16515,大安路
16515,民安西路
16515,民安路
16515,富國路
16515,中正路
16515,明志路
16243,車子路
16243,安祥路
16665,學成路
16606,大學路
16606,學勤路
16665,大成路
16665,學勤路
16606,三樹路
16606,民生街
16511,介壽路
16665,大學路
16544,工建路
16552,洞頂路
16552,南雅路
16552,洞頂路
16560,大學路
16664,大學路
16224,大學路
17668,景平路
16612,新烏路
16612,北宜路
17510,後洲路
16461,學成路
16461,大成路
16461,學成路
17687,民生路
17687,榮華路
17687,公所路
17687,思源路
17687,民生路
16461,介壽路
16461,中央路
16608,柑園街
16608,佳園路
16608,民安西路
16590,北宜路
16591,淡海路
16511,民生街
16511,文化路
16608,佳園路
16608,三樹路
16608,民生街
16608,文化路
16609,新樹路
16609,民安西路
16609,民安路
16609,富國路
16609,四維路
16609,後港一路
16609,建福路
16609,中正路
16612,中興路
16612,民權路
16612,建國路
16612,復興路
16612,景平路
16665,國慶街
16665,尖山路
16588,民族路
16588,三民路
10195,大義路
16591,淡海路
16515,中山路
16591,沙崙路
16591,淡海路
16591,中正路
16664,連城路
16664,復興路
16664,學成路
16664,大學路
16664,學勤路
16664,大成路
16664,佳園路
16665,學成路
16665,大學路
16461,中央路
11244,成功路
16521,中山路
16467,中山路
16243,安康路
16591,淡海路
16767,水源街
16665,尖山路
16609,民安西路
16612,景平路
16612,安平路
16612,景平路
16612,泰和街
16612,中和路
10163,中央路
16590,北宜路
16461,中央路
16461,中正路
16461,金城路
16461,清水路
16461,金城路
16588,重新路
16588,正義北路
16521,中山路
16191,懷德街
16191,仁化街
16191,文化路
16191,雙十路
16191,三民路
16191,員山路
16191,中山路
16191,莒光路
16191,民德路
16191,廣權路
16613,安康路
16612,中和路
16612,景安路
16612,景平路
16612,興南路
16612,景平路
16612,復興路
16612,建國路
16612,民權路
16423,北新路
16423,中正路
16423,文化路
16423,青潭路
16590,北宜路
16591,陽明街
16591,英士路
16590,北宜路
16515,泰林路
16644,內平路
16515,泰林路
16515,橫窠雅路
16588,正義北路
16588,忠孝路
16588,自強路
16588,三和路
16588,中山一路
16511,文化路
16511,民生街
16511,介壽路
16511,橫溪路
16511,溪東路
16511,成福路
16613,安康路
16613,安豐路
16614,北宜路
16614,民族路
16614,中正路
16663,柑園街
16663,佳園路
16664,三樹路
16644,白雞路
16665,中正三路
16588,正義北路
16515,橫窠雅路
16515,中山路
16515,仁愛路
16515,竹林路
16515,麗園一街
16515,忠孝路
16515,文化二路
16515,忠孝路
16515,麗園一街
16588,正義北路
16588,重新路
16511,成福路
16511,安康路
16710,中山北路
16710,濱海路
16710,中山北路
16731,街
16731,三重路
16731,南港路
16731,大同路
16731,中興路
16731,明峰街
16731,康寧街
16731,汐萬路
16731,大同路
16710,中山北路
16665,國中街
16517,中山路
16517,龍米路
17552,伯爵街
16588,捷運路
16588,成功路
16588,康定路
16588,和平西路
16588,文化路
16588,北門街
16588,西門街
16588,林固街
16588,大觀路
16588,僑中三街
16588,僑中二街編號110007路
16588,僑中二街
16588,僑中三街
16665,仁愛路
16591,重新路
16591,中正路
16591,民生路
16591,陽明街
16609,新樹路
16461,金城路
16461,連城路
16461,中山路
16461,永貞路
16461,永利路
16461,基隆路
16710,淡金路
16191,廣權路
16607,佳園路
16607,三樹路
16607,民生街
16607,三樹路
16607,民生街
16607,復興路
16644,外柑路
16665,尖山路
16591,中正東路
16608,中山路
16461,介壽路
16461,中央路
16461,連城路
16461,永貞路
16461,敦化南路
16461,南京東路
16461,敦化南路
16461,基隆路
16461,林森路
16461,連城路
16461,金城路
16461,中央路
16608,中山路
16608,樹新路
16608,民安西路
16591,中正路
16461,敦化南路
16461,敦化北路
16461,八德路
16588,信義路
16604,三和路
16604,中山高速公路
16604,文化二路
16604,忠孝路
16604,麗園一街
16191,和平路
16191,廣權路
16191,廣權街
16191,民德路
16191,莒光路
16191,中山路
16191,員山路
16191,三民路
16191,雙十路
16191,文化路
16191,文聖街
16191,懷德街
16667,龍門路
16521,中山路
16521,龍米路
16614,民生路
16591,中山路
16591,文化路
16591,中正路
16592,萬壽路
16592,雙鳳路
16592,富國路
16592,四維路
16592,後港一路
16592,建國一路
16592,中正路
16664,大成路
16664,學勤路
16591,中正路
16591,文化路
16591,中山路
16591,中正東路
16591,民權路
16591,中正東路
16591,民權路
16591,龍米路
16591,成泰路
16591,龍米路
16591,三民路
16591,中山一路
16591,三和路
16644,太平路
16604,麗園一街
16604,路
16604,仁愛路
16604,中山路
16604,佳林路
16604,中山路
16604,民享路
16604,信義路
16604,文化二路
16511,安康路
16515,明志路
16515,泰林路
16611,中正路
16611,北新路
16611, 北新路
16611,安康路
16611,華城路
16611,華潭路
16665,大義路
16665,學府路
16664,學勤路
16664,大學路
16461,中山路
16461,敦化南路
16461,中正路
16461,金城路
16461,介壽路
16586,中正路
16586,大同路
16586,介壽路
16586,中央路
10281,新樹路
16515,仁愛路
16515,中山路
16515,橫窠雅路
16515,泰林路
16515,明志路
16515,富國路
16515,民安路
16511,安康路
16511, 北新路
16511,安康路
16591,正義北路
16591,三和路
16665,文化路
16588,三民路
16588,民族路
16588,三民路
16588,中山一路
16588,三和路
16665,仁愛路
15181,中正路
16607,三樹路
16607,佳園路
16607,柑園街
16607,佳園路
16607,中山路
16607,中山路三段+中州街
10173,成功路
10281,新樹路
16517,龍米路
16517,正義北路
16517,正義南路
16517,同安七街
16517,福德南路
16517,民生西路
16517,重慶北路
16517,塔城街
16517,延平北路
16588,僑中一街
16588,大觀街
16588,西門街
16588,北門街
16588,府中路
16588,文化路
16588,和平西路
16588,康定路
16588,成功路
16588,重新路
16591,中山一路
16591,中山ㄧ路
16591,三民路
16591,成泰路
16591,民權路
16591,中正東路
16461,水利路
16461,永貞路
16461,中山路
16461,連城路
16607,中山路
16607,中華路
16607,篤行路
16607,南雅南路
16513,中正路
16513,新樹路
16608,文化路
16608,民生街
16608,三樹路
16608,佳園路
16608,柑園街
16608,佳園路
16608,中山路
16608,中山路三段+中州街
16608,中山路
16393,新烏路
16393,北新路
16393,羅斯福路
16608,民安西路
16608,民安路
16608,富國路
16608,中正路
16608,中正路上近登龍街
16608,中正路
16608,民生路
16608,中正路
16608,富國路
16461,金城路
16461,清水路
16461,金城路
16461,中正路
16461,中央路
16461,基隆路
16461,中央路
16461,介壽路
16604,中山路
16604,文化路
16604,信義路
16604,文化二路
16604,仁愛路
16604,文化二路
16604,信義路
16604,文化三路
16604,文化二路
16604,信義路
16604,中山路
16513,新樹路
16513,樹新路
16513,中山路
16513,中洲路
16513,中山路
16513,佳園路
16393,羅斯福路
16393,青島西路
16393,羅斯福路
16393,北新路
16393,新烏路
16612,景平路
16612,中興路
16612,新烏路
16613,僑信路
16586,中央路
16608,富國路
16608,民安路
16591,中正路
16591,北門街
16591,府中路
16591,文化路
16591,民權路
16591,中正路
16591,龍泉街
16591,龍泉街路
16591,龍泉街
16591,新海路
16591,長江路
16591,民生路
16591,重新路
16604,中山路
16604,粉寮路
16604,仁愛路
16604,竹林路
16604,路
16604,麗園一街
16604,忠孝路
16604,文化二路
17672,政府西側門對面(新府路
10511,塔城街
10474,重新路
16586,中央路
16586,金城路
16586,中央路
16586,介壽路
16586,大同路
16586,中正路
16517,龍米路
16591,重新路
16515,民安西路
16515,大安路
16515,保安街
16515,中山路
16664,國慶路
16664,復興路
16664,連城路
16664,景平路
16511,安康路
16511,成福路
16511,溪東路
16511,橫溪路
16511,介壽路
17668,民權路
16585,連城路
16588,三和路
16588,自強路
16588,忠孝路
16588,正義北路
16607,南雅路
16607,南雅南路
16607,中央路
16607,篤行路
16517,龍米路
16517,成泰路
16517,龍米路
16517,三民路
16517,中正路
16517,中山二路
16517,中山一路
16517,三和路
16517,正義北路
16664,景平路
16664,安平路
16664,景平路
16664,學成路
16604,三民路
16604,中山一路
16604,三民路
16604,中山一路
16585,連城路
16585,景平路
16585,安平路
16585,景平路
16585,連城路
16585,中正路
16585,復興路
16585,和平街
16585,文化路
16586,中正路
16610,北宜路
16607,篤行路
16607,中華路
16607,中山路
16607,中洲路
16607,中山路
16607,佳園路
16607,柑園街
16607,佳園路
16513,柑園街
16513,佳園路
16513,學勤路
16513,大學路
16692,中平路
16692,民義路
16590,北宜路
16665,尖山路
16613,安豐路
16613,安康路
16608,民安西路
16608,新樹路
16608,樹新路
16608,中山路
16608,佳園路
16513,大義路
16513,三樹路
16513,民生街
16513,佳園路
16513,民生街
16513,文化路
17672,文化路
17672,府中路
17672,文化路
17672,政府西側門外(新府路
17672,民族路
17672,莒光路
16613,安康路
16613,北新路
16591,中正路
16592,中正路
16592,中港路
16592,中華路
16592,幸福路
16592,福壽街
16592,思源路
16592,五工路
16592,五權一路
16586,中正路
16397,新民街
16397,新生街
16210,學府路
16521,龍米路
16666,中山路
16666,中華路
16666,博愛街
16666,鎮前街
16666,樹新路
16666,鎮前街
16207,鎮前街
16207,中華路
16207,溪城路
16207,溪城路與金門街
16207,溪城路
16207,中華路
16207,中央路
16207,中華路
16594,重新路
16613,光明街
16613,北新路
16613,民權路
16613,景平路
16613,安平路
16613,景平路
16593,三和路
16593,自強路
16593,五華街
16210,國慶路
16210,建國路
16519,瓊泰路
16519,中正路
16594,重新路
16594,民權西路
16594,民權東路
16675,中央路
16675,老梅路
16675,富基漁港路
16675,八甲路
16466,錦和路
16466,建一路
16207,中華路
16207,溪城路
16207,中華路
16207,鎮前街
16210,建國路
16210,育英街
16210,光明街
16210,國慶路
16210,國慶街
16210,文化路
16210,隆恩街
16210,中央路
16210,金城路
16210,忠義路
16210,中央路
16210,隆恩街
16210,文化路
16593,集英路
16593,三賢街與集智路
16593,三賢街
16593,信賢街
16593,三信路
16593,集賢路
16593,進安街
16710,淡金路
16710,興仁路
16710,路
16710,淡金路
16594,民權東路
17559,泰林路
17559,全興路
17563,南勢街
17563,南勢四街
17563,文化三路
17568,忠孝東路
17568,秀峰路
17568,大同路
16466,建一路
16466,橋和路
16466,環河西路
16466,保順路
16466,仁愛路
16466,永和路
16466,環河東路
16466,林森路
16466,環河東路
16466,國中路
16466,福和路
16466,中正路
16466,仁愛路
16406,安康路
16406,北新路
16406,光明街
16406,北新路
16406,中正路
16406,中興路
16593,仁義街
16731,忠孝東路
16243,中央路
16731,向陽路
16731,重陽路
16288,中正東路
16731,重陽路
16258,北新路
16731,重陽路
16294,忠孝東路
16731,重陽路
16517,延平北路
16517,民族西路
16517,重慶北路
16517,重新路
16517,正義北路
16669,凌雲路
16669,成泰路
16669,三民路
16243,安康路
17568,樟樹一路
16593,進安街
16593,通華街
17568,明峰街
17568,民族六街
17568,明峰街
17568,康寧街
17568,中興路
16468,水利路
16468,永利路
16468,中正路
16468,福和路
16468,竹林路
16468,永和路
16517,正義北路
16517,三和路
16521,中山路
16521,中華路
16593,仁義街
16593,集賢路
16593,信賢街
16593,三賢街與集智路
16593,三賢街
16593,五華街
16593,自強路
16243,環河路
16243,中央路
16243,中正路
16243,北新路
16243,順安街
16243,復興路
16243,民權路
16243,北新路
16243,中正路
16243,中央路
16243,環河路
16243,安康路
16613,泰和街
16613,中和路
16519,中正路
16519,中正路上近登龍街
16519,中正路
16519,瓊泰路
16519,瓊林路
16519,瓊林南路
16519,新樹路
16519,建國一路
16468,中和路
16468,連城路
