id,地址,總班次
17865,基金二路,21
17865,基金二路,21
17865,基金一路,21
17865,基金一路,21
17865,安一路,21
17865,安一路,21
17865,忠四路,21
17865,忠四路,21
17868,明志路,26
17868,貴子路,26
17868,三泰路,26
17868,中正路,26
17868,明志路,26
16692,幸福路,76
17625,貴子路,22
10116,南山路,6
16691,南山路,104
16691,南山路,104
16265,安和路,94
16274,安和路,32
15181,安和路,99
17868,明志路,26
17868,成泰路,26
17868,明德路,26
17868,自強路,26
17868,登林路,26
17868,水碓路,26
17868,水碓二路,26
17868,自強路,26
17868,成泰路,26
17868,工商路,26
17868,民義路,26
16966,遠望坑街,99
16966,遠望坑街,99
16665,復興路,24
16665,復興路,24
16665,復興路,24
17516,新泰路,68
17516,新泰路,68
17516,新泰路,68
17516,新泰路,68
17516,幸福路,68
17516,幸福路,68
17516,幸福路,68
17516,幸福路,68
17516,民生路,68
17516,民生路,68
17516,民生路,68
17516,民生路,68
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,復興路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17679,五工路,4
17679,五工路,4
17517,復興路,246
17517,復興路,246
17517,復興路,246
17517,復興路,246
17517,思源路,246
17517,思源路,246
17517,思源路,246
17517,思源路,246
17517,文化路,246
17517,文化路,246
17517,文化路,246
17517,文化路,246
17692,洞頂路,3
17692,洞頂路,3
17689,大義路,2
17689,大義路,2
17689,復興路,2
17689,復興路,2
17517,文化路,246
17517,文化路,246
17517,文化路,246
17517,文化路,246
17517,民生路,246
17517,民生路,246
17517,民生路,246
17517,民生路,246
17517,中華路,246
17517,中華路,246
17517,中華路,246
17517,中華路,246
17526,金城路,53
17526,金城路,53
17526,金城路,53
17526,金城路,53
17526,金城路,53
17526,金城路,53
17526,信義路,53
17526,信義路,53
17526,信義路,53
17526,信義路,53
17526,信義路,53
17526,信義路,53
17526,中山路,53
17526,中山路,53
17526,中山路,53
17526,中山路,53
17526,中山路,53
17526,中山路,53
17923,木柵路,5
17923,木柵路,5
17923,北深路,5
17923,北深路,5
17923,翠谷街,5
17923,翠谷街,5
17923,北深路,5
17923,北深路,5
17310,崁頂三路,6
17310,崁頂三路,6
16656,民族路,3
17304,中正路,39
17515,白雞路,38
17482,木柵路,6
17923,北深路,5
17923,北深路,5
17923,八分寮路,5
17923,八分寮路,5
17923,雙溪路,5
17923,雙溪路,5
17923,雙青公路,5
17923,雙青公路,5
16940,阿柔洋產業道路,99
17919,中正路,2
17919,中正路,2
16685,重慶路,32
16770,中山北路,99
16770,中山北路,99
16632,南港路,100
16543,淡金路,8
16691,復興路,104
16691,復興路,104
16873,文化二路,99
16873,文化二路,99
16576,中山路,5
16733,汐萬路,5
16733,汐萬路,5
16772,中山北路,16
16772,中山北路,16
17519,三樹路,99
17519,三樹路,99
17482,木柵路,6
17482,北深路,6
17518,幸福路,15
17518,幸福路,15
17518,幸福路,15
17518,思源路,15
17518,思源路,15
17518,思源路,15
17518,幸福路,15
17518,幸福路,15
17518,幸福路,15
17518,新泰路,15
17518,新泰路,15
17518,新泰路,15
17518,後港一路,15
17518,後港一路,15
17518,後港一路,15
17527,民生路,6
17527,榮華路,6
16717,興南路,25
16717,興南路,25
17527,中正路,6
16584,路,15
17482,路,6
17482,北深路,6
17482,木柵路,6
17523,重陽路,70
17523,重陽路,70
17523,重陽路,70
17523,重陽路,70
17523,中正路,70
17523,中正路,70
17523,中正路,70
17523,中正路,70
17527,信義路,6
17528,安一路,30
17528,安一路,30
17528,安一路,30
17528,安一路,30
17528,安一路,30
17528,安一路,30
17528,安一路,30
17528,安一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17482,木柵路,6
17482,景福街,6
17483,木柵路,29
17524,中央路,60
17524,中央路,60
17524,中央路,60
17524,中央路,60
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17483,北深路,29
17524,民大道二段與民生路,60
17524,民大道二段與民生路,60
17524,民大道二段與民生路,60
17524,民大道二段與民生路,60
10151,保安街,75
16642,大寮路,46
16642,大寮路,46
16642,大寮路,46
16642,大寮路,46
17937,金光路,54
17937,金光路,54
17937,金光路,54
17692,學苑街,3
17692,學苑街,3
17692,研海街,3
17692,研海街,3
17692,南雅路,3
17692,南雅路,3
17692,海濱路,3
17692,海濱路,3
17692,北寧路,3
17692,北寧路,3
17648,逢甲路,8
17648,深澳坑路,8
17648,信一路,8
17696,新烏路,126
17930,北新路,2
17930,北新路,2
17930,政大一街,2
17930,政大一街,2
17948,復興路,4
15224,鄧公路,9
15224,鄧公路,9
16630,鄧公路,6
17937,府中路,54
17937,府中路,54
17937,府中路,54
17948,復興路,4
17937,康定路,54
17937,康定路,54
17937,康定路,54
17937,中華路,54
17937,中華路,54
17937,中華路,54
16429,新興街,36
16429,新興街,36
16697,新興街,132
17916,工商路,25
17916,工商路,25
17916,工商路,25
17916,工商路,25
17916,成泰路,25
17916,成泰路,25
17916,成泰路,25
17916,成泰路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17889,大觀路,60
17889,大觀路,60
17889,大觀路,60
16474,保安街,54
17663,五工二路,99
17663,五工二路,99
17696,羅斯福路,126
17696,中興路,126
17534,中正南路,128
17534,中正南路,128
17534,中正南路,128
17534,中正南路,128
17534,中正南路,128
17534,中正南路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17663,新泰路,99
17663,新泰路,99
17696,北宜路,126
17696,新烏路,126
17696,心路,126
17696,新烏路,126
17536,長榮路,96
17536,長榮路,96
17536,長榮路,96
17536,中山路,96
17536,中山路,96
17536,中山路,96
17536,忠四街與文化路,96
17536,忠四街與文化路,96
17536,忠四街與文化路,96
17536,忠四街,96
17536,忠四街,96
17536,忠四街,96
17714,鳳吉一街,99
17714,鳳吉一街,99
17537,和平路,16
17537,和平路,16
17537,和平路,16
17537,和平路,16
17537,中山路,16
17537,中山路,16
17537,中山路,16
17537,中山路,16
17937,明燈路,54
17937,明燈路,54
17937,明燈路,54
17937,汽車路,54
17937,汽車路,54
17937,汽車路,54
17937,金光路,54
17937,金光路,54
17937,金光路,54
17937,山尖路,54
17937,山尖路,54
17937,山尖路,54
17937,汽車路,54
17937,汽車路,54
17937,汽車路,54
17937,明燈路,54
17937,明燈路,54
17937,明燈路,54
17903,源遠路,9
17903,源遠路,9
17911,瑞光路,3
17911,瑞光路,3
17911,內湖路,3
17911,內湖路,3
17911,捷運劍南路,3
17911,捷運劍南路,3
17911,內湖路,3
17911,內湖路,3
17911,大寮路,3
17911,大寮路,3
17911,魚桀魚坑路,3
17911,魚桀魚坑路,3
17911,明燈路,3
17911,明燈路,3
10195,復興路,74
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17937,明燈路,54
17937,明燈路,54
17937,明燈路,54
17948,府中路,4
17937,塔城街,54
17937,塔城街,54
17937,塔城街,54
17937,中華路,54
17937,中華路,54
17937,中華路,54
17937,康定路,54
17937,康定路,54
17937,康定路,54
17937,府中路,54
17937,府中路,54
17937,府中路,54
16900,中央路,16
16900,中央路,16
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17534,中正北路,128
17916,中山路,25
17916,中山路,25
17916,中山路,25
17916,中山路,25
17515,文化路,38
16924,仁愛路,99
16924,仁愛路,99
16269,中正東路,11
17930,木新路,2
17930,木新路,2
17930,指南路,2
17930,指南路,2
17524,復興路,60
17524,復興路,60
17524,復興路,60
17524,復興路,60
17524,自強路,60
17524,自強路,60
17524,自強路,60
17524,自強路,60
17483,路,29
17483,北深路,29
17483,木柵路,29
17524,成泰路,60
17524,成泰路,60
17524,成泰路,60
17524,成泰路,60
17524,仁義路,60
17524,仁義路,60
17524,仁義路,60
17524,仁義路,60
17524,新泰路,60
17524,新泰路,60
17524,新泰路,60
17524,新泰路,60
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17845,基金三路,44
17845,基金三路,44
17537,中山路,16
17537,中山路,16
17537,中山路,16
17537,中山路,16
17536,中山路,96
17536,中山路,96
17536,中山路,96
17536,中原路,96
17536,中原路,96
17536,中原路,96
17536,集賢路,96
17536,集賢路,96
17536,集賢路,96
17537,龍米路,16
17537,龍米路,16
17537,龍米路,16
17537,龍米路,16
17537,中華路,16
17537,中華路,16
17537,中華路,16
17537,中華路,16
17537,中山路,16
17537,中山路,16
17537,中山路,16
17537,中山路,16
17683,僑中一街,99
17718,和美街,5
17718,和美街,5
17718,美灩山街,5
17718,美灩山街,5
17718,北寧路,5
17718,北寧路,5
17720,學勤路,2
17720,大學路,2
16490,民族路,73
17304,中華路,39
16890,中正路,99
17931,金城路,1
17931,裕民路,1
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
17528,中山北路,30
16543,淡金路,8
10753,石碇路,9
17524,復興路,60
17524,復興路,60
17524,復興路,60
17524,復興路,60
17524,南雅南路,60
17524,南雅南路,60
17524,南雅南路,60
17524,南雅南路,60
17524,中央路,60
17524,中央路,60
17524,中央路,60
17524,中央路,60
17525,舊莊街,56
17525,舊莊街,56
17528,濱海路,30
17528,濱海路,30
17528,濱海路,30
17528,濱海路,30
17528,濱海路,30
17528,濱海路,30
17528,濱海路,30
17528,濱海路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
17528,淡金路,30
10753,碇坪路,9
17668,五權路,100
17668,五權路,100
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17838,崁頂三路,55
16688,崁頂三路,24
16688,崁頂三路,24
16688,崁頂三路,24
17718,和美街,5
17718,和美街,5
17718,廉洞街,5
17718,廉洞街,5
17718,建基路,5
17718,建基路,5
17716,學勤路,1
17718,國軍福利中心候車亭右側路,5
17718,國軍福利中心候車亭右側路,5
17719,文化一路,2
17719,泰林路,2
17719,中山路,2
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,崁頂三路,140
17570,崁頂三路,140
17570,崁頂三路,140
17570,崁頂三路,140
17570,崁頂三路,140
17570,崁頂三路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
17570,後洲路,140
16431,崁頂三路,110
16431,崁頂三路,110
16431,崁頂三路,110
16431,崁頂三路,110
17510,崁頂三路,110
17510,崁頂三路,110
17918,文化三路,2
17931,裕民路,1
17931,大安路,1
17903,源遠路,9
17903,源遠路,9
17915,忠孝東路,2
17548,南港路,72
17548,南港路,72
17548,南港路,72
17548,南港路,72
17939,北宜路,2
17939,國中路,2
17939,北新路,2
16908,介壽路,99
16694,中正路,100
16899,南天母路,16
16899,南天母路,16
16903,保安街,99
16903,保安街,99
16903,保安街,99
17510,北新路,110
17510,北新路,110
18054,安康路,3
16590,宜路,12
16590,宜路,12
17914,光環路,99
17914,光環路,99
17914,中原街,99
17914,中原街,99
17914,福祥路,99
17914,福祥路,99
16588,民族路,244
16588,民族路,244
16588,民族路,244
10196,復興路,130
16665,學府路,24
16665,學府路,24
16665,學府路,24
17682,溪崑二街,99
17682,溪崑二街,99
17696,光明街,126
17696,中興路,126
17696,羅斯福路,126
17534,景平路,128
17534,景平路,128
17534,景平路,128
17534,景平路,128
17534,景平路,128
17534,景平路,128
17534,木柵路,128
17534,木柵路,128
17534,木柵路,128
17534,木柵路,128
17534,木柵路,128
17534,木柵路,128
17534,新光路,128
17534,新光路,128
17534,新光路,128
17534,新光路,128
17534,新光路,128
17534,新光路,128
17682,中山路,99
17682,中山路,99
17682,樹新路,99
17682,樹新路,99
16583,仁愛路,200
16583,仁愛路,200
16583,仁愛路,200
16732,淡金路,108
16732,淡金路,108
16867,文化一路,99
16867,文化一路,99
16896,永利路,99
16900,中央路,16
16900,中央路,16
16871,仁愛路,99
16871,仁愛路,99
16871,仁愛路,99
16863,仁愛路,99
16863,仁愛路,99
16893,環河東路,99
16867,路,99
16867,路,99
16633,大同路,60
16633,忠孝東路,60
16590,北宜路,12
16590,北宜路,12
17904,明燈路,2
17904,明燈路,2
17904,舊宗路,2
17904,舊宗路,2
17904,民權東路,2
17904,民權東路,2
17917,工商路,2
17917,工商路,2
17917,舊宗路,2
17917,舊宗路,2
17917,瑞光路,2
17917,瑞光路,2
17917,基湖路,2
17917,基湖路,2
17917,內湖路,2
17917,內湖路,2
17917,基湖路,2
17917,基湖路,2
17917,瑞光路,2
17917,瑞光路,2
16423,北宜路,99
17939,北新路,2
16678,瑪鍊路,99
16678,瑪鍊路,99
16678,瑪鍊路,99
16678,瑪鍊路,99
16678,瑪鍊路,99
16678,瑪鍊路,99
16678,自強路,99
16678,自強路,99
16678,自強路,99
16678,自強路,99
16678,自強路,99
16678,自強路,99
16679,瑪鍊路,99
16679,瑪鍊路,99
16679,瑪鍊路,99
16679,瑪鍊路,99
17904,瑞光路,2
17904,瑞光路,2
17904,民權東路,2
17904,民權東路,2
17904,舊宗路,2
17904,舊宗路,2
16679,東澳路,99
16679,東澳路,99
16679,東澳路,99
16679,東澳路,99
17902,明燈路,2
17902,明燈路,2
16732,新春街,108
16732,新春街,108
17917,港墘路,2
17917,港墘路,2
17917,工商路,2
17917,工商路,2
17917,民義路,2
17917,民義路,2
17904,明燈路,2
17904,明燈路,2
16584,泰林路,15
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
16730,水碓路,2
16730,登林路,2
16730,自強路,2
16730,明德路,2
16730,成泰路,2
16730,明德路,2
16730,自強路,2
16730,登林路,2
16730,水碓路,2
16730,水碓二路,2
16730,自強路,2
16685,文化路,32
17311,圓通路,99
16966,朝陽街,99
16966,朝陽街,99
16966,嵩陽路,99
16966,嵩陽路,99
16966,嵩陽路與下雙溪街,99
16966,嵩陽路與下雙溪街,99
16732,民權路,108
16732,民權路,108
16633,大同路,60
10149,中正路,80
10149,景新街,80
10149,安祥路,80
17001,汐萬路,16
16990,仁愛路,99
17903,明燈路,9
17903,明燈路,9
17903,大寮路,9
17903,大寮路,9
17903,粗坑口路,9
17903,粗坑口路,9
17903,大寮路,9
17903,大寮路,9
17903,魚桀魚坑路,9
17903,魚桀魚坑路,9
17903,明燈路,9
17903,明燈路,9
16270,泰林路,14
16688,後洲路,24
16688,後洲路,24
16688,後洲路,24
16282,崁頂三路,63
16397,崁頂三路,40
17918,中山路,2
17918,文化二路,2
16966,遠望坑街,99
16966,遠望坑街,99
16966,興隆街,99
16966,興隆街,99
16966,東興街,99
16966,東興街,99
16966,香蘭街,99
16966,香蘭街,99
16542,淡金路,3
16542,淡金路,3
16543,淡金路,8
17916,中山路,25
17916,中山路,25
17916,中山路,25
17916,中山路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
16956,明燈路,99
16956,明燈路,99
16995,汐平路,99
16995,汐平路,99
16995,汐平路,99
16981,界壇路,99
16429,海山路,36
16429,海山路,36
16542,淡金路,3
16542,淡金路,3
17360,九芎街,47
17360,三和路,47
17395,三界壇路,99
17918,文化二路,2
17918,文化三路,2
17918,松江路,2
17918,民生東路,2
17918,敦化北路,2
17923,景福街,5
17923,景福街,5
17923,羅斯福路,5
17923,羅斯福路,5
17923,北新路,5
17923,北新路,5
17923,寶橋路,5
17923,寶橋路,5
17923,木新路,5
17923,木新路,5
17923,木柵路,5
17923,木柵路,5
16688,淡金路,24
16688,淡金路,24
16688,淡金路,24
17919,大學路,2
17919,大學路,2
17919,三樹路,2
17919,三樹路,2
16620,民族路,8
16501,民族路,6
16966,興隆街,99
16966,興隆街,99
17923,雙溪路,5
17923,雙溪路,5
17923,八分寮路,5
17923,八分寮路,5
17923,北深路,5
17923,北深路,5
17923,翠谷街,5
17923,翠谷街,5
17923,路,5
17923,路,5
17923,北深路,5
17923,北深路,5
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,成泰路,25
17916,成泰路,25
17916,成泰路,25
17916,成泰路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,龍米路,25
17916,成泰路,25
17916,成泰路,25
17916,成泰路,25
17916,成泰路,25
17916,中興路,25
17916,中興路,25
17916,中興路,25
17916,中興路,25
17916,民生路,25
17916,民生路,25
17916,民生路,25
17916,民生路,25
17916,民大道二段與民生街,25
17916,民大道二段與民生街,25
17916,民大道二段與民生街,25
17916,民大道二段與民生街,25
17916,民大道二段與觀光街口編號201280路,25
17916,民大道二段與觀光街口編號201280路,25
17916,民大道二段與觀光街口編號201280路,25
17916,民大道二段與觀光街口編號201280路,25
17916,民大道二段與觀光街,25
17916,民大道二段與觀光街,25
17916,民大道二段與觀光街,25
17916,民大道二段與觀光街,25
17916,民大道二段與民生路,25
17916,民大道二段與民生路,25
17916,民大道二段與民生路,25
17916,民大道二段與民生路,25
17916,民生路,25
17916,民生路,25
17916,民生路,25
17916,民生路,25
17668,思源路,100
17668,思源路,100
17293,文化三路,29
17500,龜山子路,18
17500,龜山子路,18
17500,東澳路,18
17500,東澳路,18
17500,瑪鍊路,18
17500,瑪鍊路,18
17501,新豐街,14
17501,調和街,14
17502,金光路,14
17502,汽車路,14
16859,南勢五街,99
16859,南勢五街,99
16859,南勢四街,99
16859,南勢四街,99
16859,文化三路,99
16859,文化三路,99
16859,文化二路,99
16859,文化二路,99
5413,汐萬路,25
16859,文化三路,99
16859,文化三路,99
17902,民大道八段興中路,2
17902,民大道八段興中路,2
17902,南港路,2
17902,南港路,2
17902,明燈路,2
17902,明燈路,2
16735,圓通路,208
16735,中華路,208
17923,北深路,5
17923,北深路,5
17923,木柵路,5
17923,木柵路,5
16859,文化北路,99
16859,文化北路,99
16620,民族路,8
17466,安康路,78
17466,北新路,78
17466,木新路,78
17466,府路,78
17466,木柵路,78
17466,木新路,78
16857,忠孝路,99
16857,忠孝路,99
16857,文化路,99
16857,文化路,99
17525,新台五路,56
17525,新台五路,56
17525,民權街,56
17525,民權街,56
17528,中央路,30
17528,中央路,30
17528,中央路,30
17528,中央路,30
17528,中央路,30
17528,中央路,30
17528,中央路,30
17528,中央路,30
17528,路,30
17528,路,30
17528,路,30
17528,路,30
17528,路,30
17528,路,30
17528,路,30
17528,路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17528,中山路,30
17526,泰林路,53
17526,泰林路,53
17526,泰林路,53
17526,泰林路,53
17526,泰林路,53
17526,泰林路,53
17526,中原路,53
17526,中原路,53
17526,中原路,53
17526,中原路,53
17526,中原路,53
17526,中原路,53
17526,民生路,53
17526,民生路,53
17526,民生路,53
17526,民生路,53
17526,民生路,53
17526,民生路,53
17526,館前東路,53
17526,館前東路,53
17526,館前東路,53
17526,館前東路,53
17526,館前東路,53
17526,館前東路,53
18118,仁愛路,92
17923,木新路,5
17923,木新路,5
17923,寶橋路,5
17923,寶橋路,5
17923,寶橋中興路,5
17923,寶橋中興路,5
17923,寶橋路,5
17923,寶橋路,5
17923,北新路,5
17923,北新路,5
17923,羅斯福路,5
17923,羅斯福路,5
17923,景福街,5
17923,景福街,5
17948,大勇路,4
17948,文化路,4
17948,民生街,4
17948,中華路,4
17948,大同路,4
17528,景美路,30
17528,景美路,30
17528,景美路,30
17528,景美路,30
17528,景美路,30
17528,景美路,30
17528,景美路,30
17528,景美路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17528,基金一路,30
17523,中正北路,70
17523,中正北路,70
17523,中正北路,70
17523,中正北路,70
17523,中正路,70
17523,中正路,70
17523,中正路,70
17523,中正路,70
17523,中山二路,70
17523,中山二路,70
17523,中山二路,70
17523,中山二路,70
17513,明德路,10
17513,明德路,10
17513,成泰路,10
17513,成泰路,10
17479,中央路,99
17479,中央路,99
17479,溪園路,99
17479,溪園路,99
16689,景安路,70
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,泰林路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,中原路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,民生路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17532,北新路,98
17517,富國路,246
17517,富國路,246
17517,富國路,246
17517,富國路,246
17923,石崁路,5
17923,石崁路,5
16909,中正路,99
17963,莒光路,3
17991,三民路,99
17991,中山一路,99
17991,信義路,99
17991,永安北路,99
17991,中山一路,99
17991,集賢路,99
17991,中興街,99
17991,民族路,99
17847,民權東路,3
17847,民權東路,3
17889,合宜路,60
17889,合宜路,60
17889,合宜路,60
17889,大觀路,60
17889,大觀路,60
17889,大觀路,60
17902,南港路,2
17902,南港路,2
17914,中原街,99
17914,中原街,99
17914,光環路,99
17914,光環路,99
17919,大學路,2
17919,大學路,2
5416,南港路,15
16296,南港路,120
16296,南港路,120
16632,南港路,100
17517,思源路,246
17517,思源路,246
17517,思源路,246
17517,思源路,246
17518,思源路,15
17518,思源路,15
17518,思源路,15
17516,思源路,68
17516,思源路,68
17516,思源路,68
17516,思源路,68
17668,思源路,100
17668,思源路,100
17679,思源路,4
17679,思源路,4
17680,思源路,99
17680,思源路,99
17680,思源路,99
17680,思源路,99
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
17532,思源路,98
16603,思源路,200
5413,民大道八段興中路,25
16578,中正東路,6
16578,中正東路,6
16432,新興街,54
16432,新興街,54
16432,新興街,54
16397,後洲路,40
16522,淡海路,4
16522,淡海路,4
17971,自立路,16
17971,自立路,16
17971,民權路,16
17971,民權路,16
17971,中正東路,16
17971,中正東路,16
17971,坪頂路,16
17971,坪頂路,16
17971,中正東路,16
17971,中正東路,16
17696,民權路,126
18052,瑪鋉路,5
17937,金光路,54
17937,金光路,54
17937,金光路,54
17992,中正路,2
17992,中正路,2
17992,自強路,2
17992,自強路,2
17992,集賢路,2
17992,集賢路,2
17699,基福公路,99
17699,基福公路,99
17699,雙柑公路,99
17699,雙柑公路,99
17699,基福公路,99
17699,基福公路,99
17516,立德街,68
17516,立德街,68
17516,立德街,68
17516,立德街,68
17968,集賢路,99
16544,樟樹一路,81
16544,樟樹一路,81
16910,文化路,99
17971,中正東路,16
17971,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,淡金路,16
17972,淡金路,16
17972,淡金路,16
17972,淡金路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,民權路,16
17972,民權路,16
17972,民權路,16
17972,民權路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,民族路,16
17972,民族路,16
17972,民族路,16
17972,民族路,16
17972,民權路,16
17972,民權路,16
17972,民權路,16
17972,民權路,16
17972,民生路,16
17972,民生路,16
17972,民生路,16
17972,民生路,16
17972,竹林路,16
17972,竹林路,16
17972,竹林路,16
17972,竹林路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,八勢路,16
17972,八勢路,16
17972,八勢路,16
17972,八勢路,16
17922,三民路,4
17922,三民路,4
16688,後洲路,24
16688,後洲路,24
16688,後洲路,24
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17972,中正東路,16
17975,淡金路,99
17975,淡金路,99
17975,中正東路,99
17975,中正東路,99
17621,忠孝街,1
17621,淡金路,1
17483,北深路,29
16733,汐萬路,5
16733,汐萬路,5
17501,調和街,14
17994,文德路,13
17994,文德路,13
17994,瑪鍊路,13
17994,瑪鍊路,13
17007,大同路,13
17007,大同路,13
17007,大同路,13
17845,瑪鍊路,44
17845,瑪鍊路,44
17845,基金一路,44
17845,基金一路,44
17806,自強路,24
17806,水碓路,24
17806,登林路,24
17806,自強路,24
17806,登林路,24
17806,水碓路,24
17806,水碓二路,24
17806,自強路,24
16578,中山北路,6
16578,中山北路,6
16578,興仁路,6
16578,興仁路,6
16578,中山北路,6
16578,中山北路,6
16627,沙崙路,2
16627,興仁路,2
16627,沙崙路,2
16614,北宜路,99
17696,新烏路,126
17621,農會2號倉庫(淡金路,1
17621,淡金路,1
17621,中正東路,1
10161,和平西路,58
16689,樹新路,70
16594,成泰路,70
16630,新興街,6
16526,新民街,1
17575,瑪鍊路,32
17575,瑪鍊路,32
17575,瑪鍊路,32
17575,瑪鍊路,32
10143,安祥路,156
10143,安康路,156
10143,安祥路,156
16890,中正路,99
16954,逢甲路,99
16954,逢甲路,99
16968,五叉路,2
10732,木新路,46
10732,木新路,46
10753,木柵路,9
15181,民生東路,99
16258,木柵路,40
16258,木新路,40
16258,木柵路,40
16728,介壽路,24
16728,大同路,24
16544,福德二路,81
16544,福德二路,81
16500,力行路,63
16500,力行路,63
16500,力行路,63
17958,後洲路,33
17958,路,33
17958,義山路,33
17958,濱海路,33
17958,沙崙路,33
17958,淡海路,33
17958,中正路,33
17958,淡海路,33
17958,中正路,33
16628,頂田寮路,4
16577,頂田寮路,4
17680,榮華路,99
17680,榮華路,99
17680,榮華路,99
17680,榮華路,99
16530,中山北路,1
17958,沙崙路,33
17958,新民街,33
17958,後洲路,33
17806,工商路,24
16695,民權路,6
17941,民生路,60
17941,民生路,60
17941,民生路,60
17941,中正路,60
17941,中正路,60
17941,中正路,60
17941,溪園路,60
17941,溪園路,60
17941,溪園路,60
17941,民生路,60
17941,民生路,60
17941,民生路,60
5415,大同路,42
10143,木新路,156
10195,中央路,74
10196,大學路,130
10196,中正路,130
10196,復興路,130
10325,安康路,80
16544,山光路,81
16544,山光路,81
16552,復興街,16
16552,復興街,16
16579,淡金路,8
10148,仁愛路,80
16431,後洲路,110
16431,後洲路,110
16431,後洲路,110
16431,後洲路,110
16282,後洲路,63
16612,景平路,71
16544,山光路,81
16544,山光路,81
16552,龍門街,16
16552,龍門街,16
16274,錦秀路,32
16941,坪雙路,99
16941,坪雙路,99
16528,忠孝街,75
16528,忠孝街,75
16528,忠孝街,75
16518,仁德路,30
16518,仁德路,30
16485,中央路,25
16963,石底街,99
16963,石底街,99
17557,中山路,20
17300,安祥路,160
17300,安康路,160
17300,安祥路,160
17013,大同路,99
17013,大同路,99
17001,汐萬路,16
17001,江北路,16
10164,明德路,112
10171,中正路,6
10172,錦和路,48
10172,錦和路,48
10196,連城路,130
